"id","change","crypto_candle_id","crypto_traded","currency_quoted","date","lower","metric_value","object_type","period_interval","simulation_id","update_timestamp","upper"
48063,5.3251476798,10790.0,"BTC","USD","2019-02-08 04:00:00+00:00",3402.7799614314,3450.6574783789,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.176797+00:00",3500.8582809552
48064,5.6022569377,10791.0,"BTC","USD","2019-02-08 05:00:00+00:00",3408.5087651063,3456.2597353166,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.182419+00:00",3505.1969952364
48065,4.7031963036,10792.0,"BTC","USD","2019-02-08 06:00:00+00:00",3412.5481741086,3460.9629316202,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.187897+00:00",3508.4439056898
48066,3.8423069639,10793.0,"BTC","USD","2019-02-08 07:00:00+00:00",3414.4284138855,3464.8052385841,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.193480+00:00",3512.7247722065
48067,4.2004902383,10794.0,"BTC","USD","2019-02-08 08:00:00+00:00",3416.3689880975,3469.0057288224,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.199045+00:00",3516.7474499286
48068,5.6186535255,10795.0,"BTC","USD","2019-02-08 09:00:00+00:00",3426.8628431966,3474.6243823479,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.204433+00:00",3525.0615975349
48069,6.6723241070,10796.0,"BTC","USD","2019-02-08 10:00:00+00:00",3431.0784073827,3481.2967064549,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.210307+00:00",3529.5701403705
48070,6.1291004306,10797.0,"BTC","USD","2019-02-08 11:00:00+00:00",3438.6038847173,3487.4258068855,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.215474+00:00",3538.4822385818
48071,4.3414253913,10798.0,"BTC","USD","2019-02-08 12:00:00+00:00",3441.0376615448,3491.7672322768,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.220890+00:00",3542.3040119664
48072,3.1100372679,10799.0,"BTC","USD","2019-02-08 13:00:00+00:00",3449.6649907327,3494.8772695448,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.226396+00:00",3540.9119418831
48073,4.0353786071,10800.0,"BTC","USD","2019-02-08 14:00:00+00:00",3451.6007379248,3498.9126481518,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.232128+00:00",3545.8017052381
48074,6.9051876395,10801.0,"BTC","USD","2019-02-08 15:00:00+00:00",3457.8099980708,3505.8178357913,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.237616+00:00",3551.4389085222
48075,9.7096155099,10802.0,"BTC","USD","2019-02-08 16:00:00+00:00",3466.0270513666,3515.5274513011,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.245474+00:00",3565.7163137539
48076,10.3457951367,10803.0,"BTC","USD","2019-02-08 17:00:00+00:00",3475.9657144880,3525.8732464378,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.251162+00:00",3571.8567116635
48077,8.4469199806,10804.0,"BTC","USD","2019-02-08 18:00:00+00:00",3489.3363045559,3534.3201664184,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.257346+00:00",3581.4150545829
48078,5.6374456327,10805.0,"BTC","USD","2019-02-08 19:00:00+00:00",3490.9681842227,3539.9576120511,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.263648+00:00",3586.8727832393
48079,4.0125503887,10806.0,"BTC","USD","2019-02-08 20:00:00+00:00",3496.9535241622,3543.9701624398,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.269386+00:00",3591.5915484732
48080,4.3109689876,10807.0,"BTC","USD","2019-02-08 21:00:00+00:00",3503.8049067134,3548.2811314274,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.275817+00:00",3595.6241144990
48081,5.4807415076,10808.0,"BTC","USD","2019-02-08 22:00:00+00:00",3504.8744214142,3553.7618729350,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.282019+00:00",3600.6847522372
48082,5.9364556024,10809.0,"BTC","USD","2019-02-08 23:00:00+00:00",3513.7073839153,3559.6983285374,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.287764+00:00",3608.2233845797
48083,5.1765092952,10810.0,"BTC","USD","2019-02-09 00:00:00+00:00",3516.5323428692,3564.8748378327,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.293612+00:00",3613.0781681388
48084,4.1630350762,10811.0,"BTC","USD","2019-02-09 01:00:00+00:00",3520.2355359175,3569.0378729088,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.298556+00:00",3616.2602487125
48085,4.1781189301,10812.0,"BTC","USD","2019-02-09 02:00:00+00:00",3524.6662723051,3573.2159918389,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.304610+00:00",3625.4142354954
48086,5.4079046321,10813.0,"BTC","USD","2019-02-09 03:00:00+00:00",3528.9906684557,3578.6238964710,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.310008+00:00",3627.2418486766
48087,6.7301428758,10814.0,"BTC","USD","2019-02-09 04:00:00+00:00",3537.9395931009,3585.3540393468,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.315115+00:00",3633.3932786149
48088,6.9000272654,10815.0,"BTC","USD","2019-02-09 05:00:00+00:00",3544.1612561672,3592.2540666121,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.320484+00:00",3642.0361416041
48089,5.8731832348,10816.0,"BTC","USD","2019-02-09 06:00:00+00:00",3549.5606062440,3598.1272498470,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.326764+00:00",3650.0530537385
48090,4.8641388885,10817.0,"BTC","USD","2019-02-09 07:00:00+00:00",3555.3522335481,3602.9913887355,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.331798+00:00",3650.5305554681
48091,5.0542191748,10818.0,"BTC","USD","2019-02-09 08:00:00+00:00",3559.1010450293,3608.0456079103,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.337642+00:00",3654.2338290000
48092,6.2849931462,10819.0,"BTC","USD","2019-02-09 09:00:00+00:00",3560.6878113616,3614.3306010565,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.343529+00:00",3662.4676852437
48093,7.1328861912,10820.0,"BTC","USD","2019-02-09 10:00:00+00:00",3574.6632676018,3621.4634872477,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.350590+00:00",3670.0390488089
48094,6.3666268564,10821.0,"BTC","USD","2019-02-09 11:00:00+00:00",3579.6194976659,3627.8301141041,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.357230+00:00",3676.0179971319
48095,4.3400127896,10822.0,"BTC","USD","2019-02-09 12:00:00+00:00",3584.4734073715,3632.1701268937,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.363126+00:00",3680.3326507890
48096,2.8553515144,10823.0,"BTC","USD","2019-02-09 13:00:00+00:00",3584.7073595767,3635.0254784082,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.370433+00:00",3684.2127505004
48097,3.5148568750,10824.0,"BTC","USD","2019-02-09 14:00:00+00:00",3589.9831343323,3638.5403352832,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.378090+00:00",3691.1456023086
48098,6.1082231681,10825.0,"BTC","USD","2019-02-09 15:00:00+00:00",3595.4063265269,3644.6485584512,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.386999+00:00",3694.5706347380
48099,6.1176736392,10826.0,"BTC","USD","2019-02-09 16:00:00+00:00",3603.1378253411,3650.7662320904,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.392481+00:00",3698.3085579755
48100,6.4627212703,10827.0,"BTC","USD","2019-02-09 17:00:00+00:00",3608.5616761835,3657.2289533608,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.398219+00:00",3705.5739634955
48101,4.2689048887,10828.0,"BTC","USD","2019-02-09 18:00:00+00:00",3613.4657647288,3661.4978582495,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.404277+00:00",3712.9135850721
48102,1.1631806394,10829.0,"BTC","USD","2019-02-09 19:00:00+00:00",3611.1834271785,3662.6610388889,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.409934+00:00",3712.1275824014
48103,-0.7566964733,10830.0,"BTC","USD","2019-02-09 20:00:00+00:00",3608.8340950164,3661.9043424156,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.416581+00:00",3710.1878039595
48104,-0.7493656337,10831.0,"BTC","USD","2019-02-09 21:00:00+00:00",3612.4647285293,3661.1549767819,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.421783+00:00",3710.3042852285
48105,0.1358609583,10832.0,"BTC","USD","2019-02-09 22:00:00+00:00",3609.5403640447,3661.2908377402,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.427213+00:00",3715.6313185063
48106,0.3162119989,10833.0,"BTC","USD","2019-02-09 23:00:00+00:00",3615.9777232553,3661.6070497391,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.432224+00:00",3712.5892803633
48107,-0.7073087347,10834.0,"BTC","USD","2019-02-10 00:00:00+00:00",3617.2236756008,3660.8997410044,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.437538+00:00",3710.6199500211
48108,-1.9700268437,10835.0,"BTC","USD","2019-02-10 01:00:00+00:00",3613.3111724024,3658.9297141607,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.442738+00:00",3709.2272737043
48109,-2.1874064431,10836.0,"BTC","USD","2019-02-10 02:00:00+00:00",3606.2389887058,3656.7423077176,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.448365+00:00",3709.0367434841
48110,-1.1709733057,10837.0,"BTC","USD","2019-02-10 03:00:00+00:00",3606.1285804162,3655.5713344119,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.454033+00:00",3707.4972860970
48111,-0.0407921270,10838.0,"BTC","USD","2019-02-10 04:00:00+00:00",3606.7355677254,3655.5305422849,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.459550+00:00",3705.9963582924
48112,-0.0396555606,10839.0,"BTC","USD","2019-02-10 05:00:00+00:00",3605.7352989465,3655.4908867243,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.465842+00:00",3703.0037917310
48113,-1.2101186498,10840.0,"BTC","USD","2019-02-10 06:00:00+00:00",3604.6974797780,3654.2807680746,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.471001+00:00",3702.6928584394
48114,-2.3360494034,10841.0,"BTC","USD","2019-02-10 07:00:00+00:00",3603.6978936584,3651.9447186712,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.477258+00:00",3700.9523673875
48115,-2.2347538147,10842.0,"BTC","USD","2019-02-10 08:00:00+00:00",3602.8130821049,3649.7099648565,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.482862+00:00",3696.7842090255
48116,-1.0635453548,10843.0,"BTC","USD","2019-02-10 09:00:00+00:00",3598.6585786718,3648.6464195017,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.489148+00:00",3695.2046357359
48117,-0.2451468303,10844.0,"BTC","USD","2019-02-10 10:00:00+00:00",3599.6075995560,3648.4012726715,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.494088+00:00",3695.0272766821
48118,-1.0102548308,10845.0,"BTC","USD","2019-02-10 11:00:00+00:00",3596.9403901116,3647.3910178406,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.500143+00:00",3694.2987597734
48119,-3.0047820704,10846.0,"BTC","USD","2019-02-10 12:00:00+00:00",3596.2013088664,3644.3862357702,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.507043+00:00",3691.2025668218
48120,-4.4264218073,10847.0,"BTC","USD","2019-02-10 13:00:00+00:00",3587.9426589543,3639.9598139629,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.512830+00:00",3686.0282039127
48121,-3.6732534466,10848.0,"BTC","USD","2019-02-10 14:00:00+00:00",3587.4011833700,3636.2865605163,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.519194+00:00",3684.9105727358
48122,-0.9561672448,10849.0,"BTC","USD","2019-02-10 15:00:00+00:00",3586.5370898256,3635.3303932716,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.524875+00:00",3681.4412821011
48123,1.7162420188,10850.0,"BTC","USD","2019-02-10 16:00:00+00:00",3585.9632375312,3637.0466352904,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.530714+00:00",3684.2391503607
48124,2.2422294251,10851.0,"BTC","USD","2019-02-10 17:00:00+00:00",3590.5149246924,3639.2888647155,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.537262+00:00",3686.7222478207
48125,0.2559673059,10852.0,"BTC","USD","2019-02-10 18:00:00+00:00",3590.9268700185,3639.5448320214,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.542269+00:00",3690.3308481492
48126,-2.6172628985,10853.0,"BTC","USD","2019-02-10 19:00:00+00:00",3593.6846407206,3636.9275691229,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.547809+00:00",3688.0163558782
48127,-4.2816203353,10854.0,"BTC","USD","2019-02-10 20:00:00+00:00",3585.5045463511,3632.6459487876,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.553715+00:00",3679.9401888240
48128,-3.9978780268,10855.0,"BTC","USD","2019-02-10 21:00:00+00:00",3579.0333728208,3628.6480707607,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.559088+00:00",3677.1938382176
48129,-2.8176804212,10856.0,"BTC","USD","2019-02-10 22:00:00+00:00",3575.3525972967,3625.8303903395,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.564579+00:00",3673.8905350701
48130,-2.3263058350,10857.0,"BTC","USD","2019-02-10 23:00:00+00:00",3577.9032958849,3623.5040845045,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.570155+00:00",3672.8070066968
48131,-3.0254067014,10858.0,"BTC","USD","2019-02-11 00:00:00+00:00",3571.7302472485,3620.4786778032,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.575449+00:00",3667.3454594775
48132,-3.9530868207,10859.0,"BTC","USD","2019-02-11 01:00:00+00:00",3566.8532480360,3616.5255909825,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.582026+00:00",3664.4822706407
48133,-3.8276819749,10860.0,"BTC","USD","2019-02-11 02:00:00+00:00",3565.4220446838,3612.6979090076,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.587813+00:00",3662.5375615721
48134,-2.4636535387,10861.0,"BTC","USD","2019-02-11 03:00:00+00:00",3559.1834835794,3610.2342554689,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.593420+00:00",3657.1510987953
48135,-0.9840355518,10862.0,"BTC","USD","2019-02-11 04:00:00+00:00",3558.0147613367,3609.2502199171,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.600061+00:00",3655.5013001514
48136,-0.6345932375,10863.0,"BTC","USD","2019-02-11 05:00:00+00:00",3561.1833865155,3608.6156266796,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.605957+00:00",3658.4598413375
48137,-1.4608269452,10864.0,"BTC","USD","2019-02-11 06:00:00+00:00",3559.3539900018,3607.1547997343,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.610818+00:00",3652.9635294150
48138,-2.2494926034,10865.0,"BTC","USD","2019-02-11 07:00:00+00:00",3554.6321940117,3604.9053071310,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.617259+00:00",3654.4593557765
48139,-1.8206973323,10866.0,"BTC","USD","2019-02-11 08:00:00+00:00",3551.4759351550,3603.0846097986,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.624805+00:00",3652.9223222788
48140,-0.3344405742,10867.0,"BTC","USD","2019-02-11 09:00:00+00:00",3556.9177749531,3602.7501692244,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.631157+00:00",3650.9137023016
48141,0.7840110452,10868.0,"BTC","USD","2019-02-11 10:00:00+00:00",3552.1399065417,3603.5341802696,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.636412+00:00",3655.5658650639
48142,0.3015846027,10869.0,"BTC","USD","2019-02-11 11:00:00+00:00",3552.7388082678,3603.8357648723,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.642024+00:00",3651.3122474051
48143,-1.4298180862,10870.0,"BTC","USD","2019-02-11 12:00:00+00:00",3553.4221684433,3602.4059467861,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.648706+00:00",3651.6437895499
48144,-2.6098637179,10871.0,"BTC","USD","2019-02-11 13:00:00+00:00",3549.5934019801,3599.7960830682,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.654195+00:00",3646.6200089526
48145,-1.6383743721,10872.0,"BTC","USD","2019-02-11 14:00:00+00:00",3547.2247979086,3598.1577086961,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.659110+00:00",3643.7113102859
48146,1.2722638626,10873.0,"BTC","USD","2019-02-11 15:00:00+00:00",3551.3523166113,3599.4299725587,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.664656+00:00",3645.4468431707
48147,4.1122204855,10874.0,"BTC","USD","2019-02-11 16:00:00+00:00",3554.3942566994,3603.5421930442,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.671192+00:00",3652.5509097154
48148,4.7787852794,10875.0,"BTC","USD","2019-02-11 17:00:00+00:00",3561.2524746106,3608.3209783236,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.676901+00:00",3652.4537579928
48149,2.9054431376,10876.0,"BTC","USD","2019-02-11 18:00:00+00:00",3561.8023940569,3611.2264214613,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.682361+00:00",3663.1079953256
48150,0.1170693308,10877.0,"BTC","USD","2019-02-11 19:00:00+00:00",3566.5158915264,3611.3434907921,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.689104+00:00",3660.0105792978
48151,-1.4906177572,10878.0,"BTC","USD","2019-02-11 20:00:00+00:00",3563.2552055968,3609.8528730349,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.698345+00:00",3657.2443174434
48152,-1.1782342315,10879.0,"BTC","USD","2019-02-11 21:00:00+00:00",3559.5375094440,3608.6746388034,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.705341+00:00",3659.6851386524
48153,0.0030088410,10880.0,"BTC","USD","2019-02-11 22:00:00+00:00",3558.1572746774,3608.6776476445,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.710418+00:00",3658.0097606852
48154,0.4685332900,10881.0,"BTC","USD","2019-02-11 23:00:00+00:00",3559.6763514168,3609.1461809345,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.715513+00:00",3661.1514473277
48155,-0.2823572037,10882.0,"BTC","USD","2019-02-12 00:00:00+00:00",3561.4822700861,3608.8638237307,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.720869+00:00",3658.8346336013
48156,-1.2865682648,10883.0,"BTC","USD","2019-02-12 01:00:00+00:00",3558.6947614366,3607.5772554659,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.729304+00:00",3659.2304400375
48157,-1.2610118966,10884.0,"BTC","USD","2019-02-12 02:00:00+00:00",3556.7657893142,3606.3162435693,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.736093+00:00",3655.0625603628
48158,-0.0185189025,10885.0,"BTC","USD","2019-02-12 03:00:00+00:00",3558.0676495602,3606.2977246668,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.741335+00:00",3654.5359845200
48159,1.3196931294,10886.0,"BTC","USD","2019-02-12 04:00:00+00:00",3558.0669662292,3607.6174177962,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.747612+00:00",3653.4190057266
48160,1.5098385460,10887.0,"BTC","USD","2019-02-12 05:00:00+00:00",3561.9669827669,3609.1272563422,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.755652+00:00",3658.3103430488
48161,0.5085353727,10888.0,"BTC","USD","2019-02-12 06:00:00+00:00",3561.0010728266,3609.6357917149,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.764549+00:00",3657.4699787246
48162,-0.4687407186,10889.0,"BTC","USD","2019-02-12 07:00:00+00:00",3561.3449769167,3609.1670509963,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.772198+00:00",3656.2659529765
48163,-0.2397785428,10890.0,"BTC","USD","2019-02-12 08:00:00+00:00",3562.5056455144,3608.9272724535,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.781031+00:00",3660.1935984268
48164,1.0378003253,10891.0,"BTC","USD","2019-02-12 09:00:00+00:00",3565.2673385738,3609.9650727789,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.787878+00:00",3655.9935744883
48165,1.9411392539,10892.0,"BTC","USD","2019-02-12 10:00:00+00:00",3564.8011376827,3611.9062120327,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.793068+00:00",3663.0919845213
48166,1.2395800369,10893.0,"BTC","USD","2019-02-12 11:00:00+00:00",3566.5393309465,3613.1457920696,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.798641+00:00",3662.6656365253
48167,-0.7125831072,10894.0,"BTC","USD","2019-02-12 12:00:00+00:00",3564.4327852250,3612.4332089625,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.807038+00:00",3662.9278266172
48168,-2.1126731417,10895.0,"BTC","USD","2019-02-12 13:00:00+00:00",3559.5278753229,3610.3205358207,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.812315+00:00",3660.6615799722
48169,-1.3582424524,10896.0,"BTC","USD","2019-02-12 14:00:00+00:00",3558.1690852867,3608.9622933683,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.819097+00:00",3656.1025242862
48170,1.3404944468,10897.0,"BTC","USD","2019-02-12 15:00:00+00:00",3561.6784213644,3610.3027878151,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.827162+00:00",3656.4782612499
48171,3.9757579922,10898.0,"BTC","USD","2019-02-12 16:00:00+00:00",3567.5899483720,3614.2785458074,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.832849+00:00",3657.9802327131
48172,4.4467475556,10899.0,"BTC","USD","2019-02-12 17:00:00+00:00",3572.2949542854,3618.7252933630,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.838674+00:00",3665.3538393922
48173,2.3886976171,10900.0,"BTC","USD","2019-02-12 18:00:00+00:00",3572.1312780190,3621.1139909801,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.844001+00:00",3670.3237304116
48174,-0.5719433857,10901.0,"BTC","USD","2019-02-12 19:00:00+00:00",3571.2259357230,3620.5420475944,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.849517+00:00",3670.3500716126
48175,-2.3380746621,10902.0,"BTC","USD","2019-02-12 20:00:00+00:00",3571.0286875000,3618.2039729323,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.855046+00:00",3665.6540158277
48176,-2.1691306700,10903.0,"BTC","USD","2019-02-12 21:00:00+00:00",3568.6278791774,3616.0348422623,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.861055+00:00",3665.6972612538
48177,-1.1153519212,10904.0,"BTC","USD","2019-02-12 22:00:00+00:00",3561.6404466544,3614.9194903411,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.868547+00:00",3662.8932506467
48178,-0.7605639651,10905.0,"BTC","USD","2019-02-12 23:00:00+00:00",3566.0947436422,3614.1589263760,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.874327+00:00",3663.1022013676
48179,-1.6049286138,10906.0,"BTC","USD","2019-02-13 00:00:00+00:00",3557.8999949075,3612.5539977622,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.881344+00:00",3662.3702481096
48180,-2.6850377975,10907.0,"BTC","USD","2019-02-13 01:00:00+00:00",3560.8501393403,3609.8689599646,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.887232+00:00",3657.4088193117
48181,-2.7177077440,10908.0,"BTC","USD","2019-02-13 02:00:00+00:00",3560.7032116855,3607.1512522206,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.892615+00:00",3658.8625685826
48182,-1.5158863825,10909.0,"BTC","USD","2019-02-13 03:00:00+00:00",3557.1736615261,3605.6353658381,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.898167+00:00",3655.6937178563
48183,-0.2011137171,10910.0,"BTC","USD","2019-02-13 04:00:00+00:00",3552.2405858504,3605.4342521210,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.903899+00:00",3654.4642143297
48184,-0.0176930335,10911.0,"BTC","USD","2019-02-13 05:00:00+00:00",3554.0695411096,3605.4165590875,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.908712+00:00",3653.4487265523
48185,-1.0097067870,10912.0,"BTC","USD","2019-02-13 06:00:00+00:00",3554.3961696012,3604.4068523005,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.914656+00:00",3654.0396798358
48186,-1.9625481495,10913.0,"BTC","USD","2019-02-13 07:00:00+00:00",3555.2222803305,3602.4443041510,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.921292+00:00",3653.4959345504
48187,-1.6950267703,10914.0,"BTC","USD","2019-02-13 08:00:00+00:00",3550.7628314454,3600.7492773807,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.927107+00:00",3648.6251159670
48188,-0.3659190183,10915.0,"BTC","USD","2019-02-13 09:00:00+00:00",3554.0612967941,3600.3833583624,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.932591+00:00",3651.3609128368
48189,0.6006491523,10916.0,"BTC","USD","2019-02-13 10:00:00+00:00",3553.6447046714,3600.9840075147,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.938046+00:00",3648.8390632277
48190,-0.0273437587,10917.0,"BTC","USD","2019-02-13 11:00:00+00:00",3553.2541197898,3600.9566637560,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.943923+00:00",3649.6134139842
48191,-1.8970394041,10918.0,"BTC","USD","2019-02-13 12:00:00+00:00",3552.4729152688,3599.0596243519,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.950702+00:00",3650.3083397911
48192,-3.2072472514,10919.0,"BTC","USD","2019-02-13 13:00:00+00:00",3545.9347040159,3595.8523771005,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.958901+00:00",3644.7562948979
48193,-2.3570346334,10920.0,"BTC","USD","2019-02-13 14:00:00+00:00",3544.9090592907,3593.4953424671,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.965470+00:00",3644.4911538801
48194,0.4418626825,10921.0,"BTC","USD","2019-02-13 15:00:00+00:00",3544.5191188872,3593.9372051496,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.971361+00:00",3642.0820508441
48195,3.1801593604,10922.0,"BTC","USD","2019-02-13 16:00:00+00:00",3549.1811510227,3597.1173645100,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.976190+00:00",3645.5689838947
48196,3.7555856318,10923.0,"BTC","USD","2019-02-13 17:00:00+00:00",3552.8946782733,3600.8729501418,"CryptoCandle.period_close","1h",5,"2019-03-06 00:46:07.983070+00:00",3647.7796676964
