"date","btc_usd","buy_bitcoin","id","is_partial","period_interval","trend_ratio","update_timestamp"
"2019-03-01 22:00:00+00:00",88,41,29820,False,"1h",0.46591,"2019-03-06 00:36:07.883017+00:00"
"2019-03-01 23:00:00+00:00",79,43,29821,False,"1h",0.54430,"2019-03-06 00:36:07.886936+00:00"
"2019-03-02 00:00:00+00:00",73,49,29822,False,"1h",0.67123,"2019-03-06 00:36:07.890599+00:00"
"2019-03-02 01:00:00+00:00",86,37,29823,False,"1h",0.43023,"2019-03-06 00:36:07.894051+00:00"
"2019-03-02 02:00:00+00:00",89,47,29824,False,"1h",0.52809,"2019-03-06 00:36:07.897727+00:00"
"2019-03-02 03:00:00+00:00",86,39,29825,False,"1h",0.45349,"2019-03-06 00:36:07.901825+00:00"
"2019-03-02 04:00:00+00:00",87,45,29826,False,"1h",0.51724,"2019-03-06 00:36:07.905516+00:00"
"2019-03-02 05:00:00+00:00",83,48,29827,False,"1h",0.57831,"2019-03-06 00:36:07.910770+00:00"
"2019-03-02 06:00:00+00:00",81,56,29828,False,"1h",0.69136,"2019-03-06 00:36:07.914264+00:00"
"2019-03-02 07:00:00+00:00",75,27,29829,False,"1h",0.36000,"2019-03-06 00:36:07.917935+00:00"
"2019-03-02 08:00:00+00:00",75,26,29830,False,"1h",0.34667,"2019-03-06 00:36:07.921499+00:00"
"2019-03-02 09:00:00+00:00",74,32,29831,False,"1h",0.43243,"2019-03-06 00:36:07.925492+00:00"
"2019-03-02 10:00:00+00:00",71,24,29832,False,"1h",0.33803,"2019-03-06 00:36:07.930032+00:00"
"2019-03-02 11:00:00+00:00",66,26,29833,False,"1h",0.39394,"2019-03-06 00:36:07.933260+00:00"
"2019-03-02 12:00:00+00:00",66,25,29834,False,"1h",0.37879,"2019-03-06 00:36:07.936966+00:00"
"2019-03-02 13:00:00+00:00",65,28,29835,False,"1h",0.43077,"2019-03-06 00:36:07.940608+00:00"
"2019-03-02 14:00:00+00:00",71,29,29836,False,"1h",0.40845,"2019-03-06 00:36:07.945729+00:00"
"2019-03-02 15:00:00+00:00",66,26,29837,False,"1h",0.39394,"2019-03-06 00:36:07.948955+00:00"
"2019-03-02 16:00:00+00:00",66,30,29838,False,"1h",0.45455,"2019-03-06 00:36:07.952206+00:00"
"2019-03-02 17:00:00+00:00",68,30,29839,False,"1h",0.44118,"2019-03-06 00:36:07.958027+00:00"
"2019-03-02 18:00:00+00:00",71,31,29840,False,"1h",0.43662,"2019-03-06 00:36:07.964019+00:00"
"2019-03-02 19:00:00+00:00",63,29,29841,False,"1h",0.46032,"2019-03-06 00:36:07.967290+00:00"
"2019-03-02 20:00:00+00:00",64,32,29842,False,"1h",0.50000,"2019-03-06 00:36:07.970407+00:00"
"2019-03-02 21:00:00+00:00",63,37,29843,False,"1h",0.58730,"2019-03-06 00:36:07.973219+00:00"
"2019-03-02 22:00:00+00:00",70,39,29844,False,"1h",0.55714,"2019-03-06 00:36:07.978809+00:00"
"2019-03-02 23:00:00+00:00",78,47,29845,False,"1h",0.60256,"2019-03-06 00:36:07.981958+00:00"
"2019-03-03 00:00:00+00:00",72,44,29846,False,"1h",0.61111,"2019-03-06 00:36:07.988054+00:00"
"2019-03-03 01:00:00+00:00",63,42,29847,False,"1h",0.66667,"2019-03-06 00:36:07.993222+00:00"
"2019-03-03 02:00:00+00:00",81,48,29848,False,"1h",0.59259,"2019-03-06 00:36:07.996539+00:00"
"2019-03-03 03:00:00+00:00",83,37,29849,False,"1h",0.44578,"2019-03-06 00:36:08.000157+00:00"
"2019-03-03 04:00:00+00:00",76,42,29850,False,"1h",0.55263,"2019-03-06 00:36:08.003768+00:00"
"2019-03-03 05:00:00+00:00",81,39,29851,False,"1h",0.48148,"2019-03-06 00:36:08.007014+00:00"
"2019-03-03 06:00:00+00:00",87,32,29852,False,"1h",0.36782,"2019-03-06 00:36:08.010347+00:00"
"2019-03-03 07:00:00+00:00",81,30,29853,False,"1h",0.37037,"2019-03-06 00:36:08.013761+00:00"
"2019-03-03 08:00:00+00:00",67,22,29854,False,"1h",0.32836,"2019-03-06 00:36:08.017538+00:00"
"2019-03-03 09:00:00+00:00",65,26,29855,False,"1h",0.40000,"2019-03-06 00:36:08.021390+00:00"
"2019-03-03 10:00:00+00:00",63,25,29856,False,"1h",0.39683,"2019-03-06 00:36:08.025052+00:00"
"2019-03-03 11:00:00+00:00",66,29,29857,False,"1h",0.43939,"2019-03-06 00:36:08.029932+00:00"
"2019-03-03 12:00:00+00:00",63,28,29858,False,"1h",0.44444,"2019-03-06 00:36:08.033236+00:00"
"2019-03-03 13:00:00+00:00",66,27,29859,False,"1h",0.40909,"2019-03-06 00:36:08.036682+00:00"
"2019-03-03 14:00:00+00:00",56,21,29860,False,"1h",0.37500,"2019-03-06 00:36:08.040276+00:00"
"2019-03-03 15:00:00+00:00",71,27,29861,False,"1h",0.38028,"2019-03-06 00:36:08.043648+00:00"
"2019-03-03 16:00:00+00:00",70,32,29862,False,"1h",0.45714,"2019-03-06 00:36:08.047254+00:00"
"2019-03-03 17:00:00+00:00",65,34,29863,False,"1h",0.52308,"2019-03-06 00:36:08.050803+00:00"
"2019-03-03 18:00:00+00:00",67,33,29864,False,"1h",0.49254,"2019-03-06 00:36:08.054142+00:00"
"2019-03-03 19:00:00+00:00",61,35,29865,False,"1h",0.57377,"2019-03-06 00:36:08.057798+00:00"
"2019-03-03 20:00:00+00:00",70,33,29866,False,"1h",0.47143,"2019-03-06 00:36:08.061302+00:00"
"2019-03-03 21:00:00+00:00",66,32,29867,False,"1h",0.48485,"2019-03-06 00:36:08.064754+00:00"
"2019-03-03 22:00:00+00:00",72,39,29868,False,"1h",0.54167,"2019-03-06 00:36:08.068741+00:00"
"2019-03-03 23:00:00+00:00",77,35,29869,False,"1h",0.45455,"2019-03-06 00:36:08.072306+00:00"
"2019-03-04 00:00:00+00:00",68,49,29870,False,"1h",0.72059,"2019-03-06 00:36:08.075894+00:00"
"2019-03-04 01:00:00+00:00",85,43,29871,False,"1h",0.50588,"2019-03-06 00:36:08.079648+00:00"
"2019-03-04 02:00:00+00:00",76,43,29872,False,"1h",0.56579,"2019-03-06 00:36:08.083071+00:00"
"2019-03-04 03:00:00+00:00",78,36,29873,False,"1h",0.46154,"2019-03-06 00:36:08.086403+00:00"
"2019-03-04 04:00:00+00:00",90,32,29874,False,"1h",0.35556,"2019-03-06 00:36:08.089996+00:00"
"2019-03-04 05:00:00+00:00",97,37,29875,False,"1h",0.38144,"2019-03-06 00:36:08.093837+00:00"
"2019-03-04 06:00:00+00:00",94,37,29876,False,"1h",0.39362,"2019-03-06 00:36:08.097377+00:00"
"2019-03-04 07:00:00+00:00",88,27,29877,False,"1h",0.30682,"2019-03-06 00:36:08.100143+00:00"
"2019-03-04 08:00:00+00:00",83,21,29878,False,"1h",0.25301,"2019-03-06 00:36:08.103247+00:00"
"2019-03-04 09:00:00+00:00",72,21,29879,False,"1h",0.29167,"2019-03-06 00:36:08.106486+00:00"
"2019-03-04 10:00:00+00:00",72,27,29880,False,"1h",0.37500,"2019-03-06 00:36:08.109581+00:00"
"2019-03-04 11:00:00+00:00",78,27,29881,False,"1h",0.34615,"2019-03-06 00:36:08.112698+00:00"
"2019-03-04 12:00:00+00:00",78,23,29882,False,"1h",0.29487,"2019-03-06 00:36:08.116293+00:00"
"2019-03-04 13:00:00+00:00",72,24,29883,False,"1h",0.33333,"2019-03-06 00:36:08.120455+00:00"
"2019-03-04 14:00:00+00:00",74,24,29884,False,"1h",0.32432,"2019-03-06 00:36:08.123989+00:00"
"2019-03-04 15:00:00+00:00",74,26,29885,False,"1h",0.35135,"2019-03-06 00:36:08.131108+00:00"
"2019-03-04 16:00:00+00:00",72,25,29886,False,"1h",0.34722,"2019-03-06 00:36:08.134775+00:00"
"2019-03-04 17:00:00+00:00",67,30,29887,False,"1h",0.44776,"2019-03-06 00:36:08.138682+00:00"
"2019-03-04 18:00:00+00:00",78,27,29888,False,"1h",0.34615,"2019-03-06 00:36:08.142712+00:00"
"2019-03-04 19:00:00+00:00",69,39,29889,False,"1h",0.56522,"2019-03-06 00:36:08.147572+00:00"
"2019-03-04 20:00:00+00:00",72,33,29890,False,"1h",0.45833,"2019-03-06 00:36:08.150731+00:00"
"2019-03-04 21:00:00+00:00",75,38,29891,False,"1h",0.50667,"2019-03-06 00:36:08.154092+00:00"
"2019-03-04 22:00:00+00:00",76,37,29892,False,"1h",0.48684,"2019-03-06 00:36:08.157439+00:00"
"2019-03-04 23:00:00+00:00",73,45,29893,False,"1h",0.61644,"2019-03-06 00:36:08.161393+00:00"
"2019-03-05 00:00:00+00:00",80,53,29894,False,"1h",0.66250,"2019-03-06 00:36:08.164935+00:00"
"2019-03-05 01:00:00+00:00",77,42,29895,False,"1h",0.54545,"2019-03-06 00:36:08.169048+00:00"
"2019-03-05 02:00:00+00:00",73,52,29896,False,"1h",0.71233,"2019-03-06 00:36:08.172611+00:00"
"2019-03-05 03:00:00+00:00",68,34,29897,False,"1h",0.50000,"2019-03-06 00:36:08.175897+00:00"
"2019-03-05 04:00:00+00:00",86,37,29898,False,"1h",0.43023,"2019-03-06 00:36:08.179740+00:00"
"2019-03-05 05:00:00+00:00",91,42,29899,False,"1h",0.46154,"2019-03-06 00:36:08.182792+00:00"
"2019-03-05 06:00:00+00:00",75,35,29900,False,"1h",0.46667,"2019-03-06 00:36:08.185875+00:00"
"2019-03-05 07:00:00+00:00",77,22,29901,False,"1h",0.28571,"2019-03-06 00:36:08.189639+00:00"
"2019-03-05 08:00:00+00:00",74,21,29902,False,"1h",0.28378,"2019-03-06 00:36:08.195263+00:00"
"2019-03-05 09:00:00+00:00",65,28,29903,False,"1h",0.43077,"2019-03-06 00:36:08.199027+00:00"
"2019-03-05 10:00:00+00:00",64,24,29904,False,"1h",0.37500,"2019-03-06 00:36:08.201993+00:00"
"2019-03-05 11:00:00+00:00",64,24,29905,False,"1h",0.37500,"2019-03-06 00:36:08.205482+00:00"
"2019-03-05 12:00:00+00:00",73,23,29906,False,"1h",0.31507,"2019-03-06 00:36:08.208874+00:00"
"2019-03-05 13:00:00+00:00",73,25,29907,False,"1h",0.34247,"2019-03-06 00:36:08.212510+00:00"
"2019-03-05 14:00:00+00:00",81,28,29908,False,"1h",0.34568,"2019-03-06 00:36:08.214949+00:00"
"2019-03-05 15:00:00+00:00",75,25,29909,False,"1h",0.33333,"2019-03-06 00:36:08.218261+00:00"
"2019-03-05 16:00:00+00:00",85,28,29910,False,"1h",0.32941,"2019-03-06 00:36:08.221558+00:00"
"2019-03-05 17:00:00+00:00",79,33,29911,False,"1h",0.41772,"2019-03-06 00:36:08.226245+00:00"
"2019-03-05 18:00:00+00:00",77,29,29912,False,"1h",0.37662,"2019-03-06 00:36:08.229876+00:00"
"2019-03-05 19:00:00+00:00",77,35,29913,False,"1h",0.45455,"2019-03-06 00:36:08.232899+00:00"
"2019-03-05 20:00:00+00:00",78,30,29914,False,"1h",0.38462,"2019-03-06 00:36:08.237968+00:00"
"2019-03-05 21:00:00+00:00",74,39,29915,False,"1h",0.52703,"2019-03-06 00:36:08.242832+00:00"
"2019-03-05 22:00:00+00:00",78,45,29916,False,"1h",0.57692,"2019-03-06 00:36:08.246842+00:00"
"2019-03-05 23:00:00+00:00",81,47,29917,False,"1h",0.58025,"2019-03-06 00:36:08.250303+00:00"
"2019-03-06 00:00:00+00:00",76,56,29918,True,"1h",0.73684,"2019-03-06 00:36:08.253915+00:00"
"2019-02-20 00:00:00+00:00",81,39,29919,False,"1h",0.48148,"2019-03-06 00:36:09.202874+00:00"
"2019-02-20 01:00:00+00:00",69,32,29920,False,"1h",0.46377,"2019-03-06 00:36:09.205584+00:00"
"2019-02-20 02:00:00+00:00",76,31,29921,False,"1h",0.40789,"2019-03-06 00:36:09.209064+00:00"
"2019-02-20 03:00:00+00:00",75,29,29922,False,"1h",0.38667,"2019-03-06 00:36:09.211865+00:00"
"2019-02-20 04:00:00+00:00",75,25,29923,False,"1h",0.33333,"2019-03-06 00:36:09.214211+00:00"
"2019-02-20 05:00:00+00:00",79,29,29924,False,"1h",0.36709,"2019-03-06 00:36:09.216658+00:00"
"2019-02-20 06:00:00+00:00",81,28,29925,False,"1h",0.34568,"2019-03-06 00:36:09.219196+00:00"
"2019-02-20 07:00:00+00:00",63,25,29926,False,"1h",0.39683,"2019-03-06 00:36:09.221792+00:00"
"2019-02-20 08:00:00+00:00",64,22,29927,False,"1h",0.34375,"2019-03-06 00:36:09.224898+00:00"
"2019-02-20 09:00:00+00:00",64,19,29928,False,"1h",0.29688,"2019-03-06 00:36:09.228937+00:00"
"2019-02-20 10:00:00+00:00",60,19,29929,False,"1h",0.31667,"2019-03-06 00:36:09.231143+00:00"
"2019-02-20 11:00:00+00:00",63,21,29930,False,"1h",0.33333,"2019-03-06 00:36:09.235112+00:00"
"2019-02-20 12:00:00+00:00",66,17,29931,False,"1h",0.25758,"2019-03-06 00:36:09.237544+00:00"
"2019-02-20 13:00:00+00:00",64,19,29932,False,"1h",0.29688,"2019-03-06 00:36:09.239995+00:00"
"2019-02-20 14:00:00+00:00",66,20,29933,False,"1h",0.30303,"2019-03-06 00:36:09.248601+00:00"
"2019-02-20 15:00:00+00:00",62,21,29934,False,"1h",0.33871,"2019-03-06 00:36:09.252711+00:00"
"2019-02-20 16:00:00+00:00",59,19,29935,False,"1h",0.32203,"2019-03-06 00:36:09.255215+00:00"
"2019-02-20 17:00:00+00:00",65,23,29936,False,"1h",0.35385,"2019-03-06 00:36:09.258275+00:00"
"2019-02-20 18:00:00+00:00",55,23,29937,False,"1h",0.41818,"2019-03-06 00:36:09.262331+00:00"
"2019-02-20 19:00:00+00:00",61,27,29938,False,"1h",0.44262,"2019-03-06 00:36:09.264740+00:00"
"2019-02-20 20:00:00+00:00",55,25,29939,False,"1h",0.45455,"2019-03-06 00:36:09.266988+00:00"
"2019-02-20 21:00:00+00:00",62,27,29940,False,"1h",0.43548,"2019-03-06 00:36:09.269322+00:00"
"2019-02-20 22:00:00+00:00",66,30,29941,False,"1h",0.45455,"2019-03-06 00:36:09.272756+00:00"
"2019-02-20 23:00:00+00:00",70,30,29942,False,"1h",0.42857,"2019-03-06 00:36:09.277234+00:00"
"2019-02-21 00:00:00+00:00",63,36,29943,False,"1h",0.57143,"2019-03-06 00:36:09.281491+00:00"
"2019-02-21 01:00:00+00:00",64,32,29944,False,"1h",0.50000,"2019-03-06 00:36:09.284563+00:00"
"2019-02-21 02:00:00+00:00",65,30,29945,False,"1h",0.46154,"2019-03-06 00:36:09.286809+00:00"
"2019-02-21 03:00:00+00:00",67,31,29946,False,"1h",0.46269,"2019-03-06 00:36:09.289761+00:00"
"2019-02-21 04:00:00+00:00",74,31,29947,False,"1h",0.41892,"2019-03-06 00:36:09.295432+00:00"
"2019-02-21 05:00:00+00:00",78,24,29948,False,"1h",0.30769,"2019-03-06 00:36:09.298163+00:00"
"2019-02-21 06:00:00+00:00",75,27,29949,False,"1h",0.36000,"2019-03-06 00:36:09.300871+00:00"
"2019-02-21 07:00:00+00:00",73,19,29950,False,"1h",0.26027,"2019-03-06 00:36:09.303957+00:00"
"2019-02-21 08:00:00+00:00",68,21,29951,False,"1h",0.30882,"2019-03-06 00:36:09.307002+00:00"
"2019-02-21 09:00:00+00:00",61,23,29952,False,"1h",0.37705,"2019-03-06 00:36:09.311262+00:00"
"2019-02-21 10:00:00+00:00",58,21,29953,False,"1h",0.36207,"2019-03-06 00:36:09.314020+00:00"
"2019-02-21 11:00:00+00:00",63,18,29954,False,"1h",0.28571,"2019-03-06 00:36:09.316889+00:00"
"2019-02-21 12:00:00+00:00",56,16,29955,False,"1h",0.28571,"2019-03-06 00:36:09.320342+00:00"
"2019-02-21 13:00:00+00:00",57,18,29956,False,"1h",0.31579,"2019-03-06 00:36:09.323684+00:00"
"2019-02-21 14:00:00+00:00",57,19,29957,False,"1h",0.33333,"2019-03-06 00:36:09.328340+00:00"
"2019-02-21 15:00:00+00:00",64,21,29958,False,"1h",0.32812,"2019-03-06 00:36:09.331286+00:00"
"2019-02-21 16:00:00+00:00",56,19,29959,False,"1h",0.33929,"2019-03-06 00:36:09.334322+00:00"
"2019-02-21 17:00:00+00:00",53,23,29960,False,"1h",0.43396,"2019-03-06 00:36:09.336790+00:00"
"2019-02-21 18:00:00+00:00",56,20,29961,False,"1h",0.35714,"2019-03-06 00:36:09.339694+00:00"
"2019-02-21 19:00:00+00:00",54,27,29962,False,"1h",0.50000,"2019-03-06 00:36:09.342827+00:00"
"2019-02-21 20:00:00+00:00",58,26,29963,False,"1h",0.44828,"2019-03-06 00:36:09.346589+00:00"
"2019-02-21 21:00:00+00:00",55,27,29964,False,"1h",0.49091,"2019-03-06 00:36:09.349920+00:00"
"2019-02-21 22:00:00+00:00",67,29,29965,False,"1h",0.43284,"2019-03-06 00:36:09.353173+00:00"
"2019-02-21 23:00:00+00:00",62,35,29966,False,"1h",0.56452,"2019-03-06 00:36:09.355541+00:00"
"2019-02-22 00:00:00+00:00",67,40,29967,False,"1h",0.59701,"2019-03-06 00:36:09.358175+00:00"
"2019-02-22 01:00:00+00:00",61,33,29968,False,"1h",0.54098,"2019-03-06 00:36:09.360630+00:00"
"2019-02-22 02:00:00+00:00",70,33,29969,False,"1h",0.47143,"2019-03-06 00:36:09.363731+00:00"
"2019-02-22 03:00:00+00:00",71,34,29970,False,"1h",0.47887,"2019-03-06 00:36:09.366717+00:00"
"2019-02-22 04:00:00+00:00",75,29,29971,False,"1h",0.38667,"2019-03-06 00:36:09.371753+00:00"
"2019-02-22 05:00:00+00:00",74,26,29972,False,"1h",0.35135,"2019-03-06 00:36:09.375817+00:00"
"2019-02-22 06:00:00+00:00",65,24,29973,False,"1h",0.36923,"2019-03-06 00:36:09.378874+00:00"
"2019-02-22 07:00:00+00:00",62,19,29974,False,"1h",0.30645,"2019-03-06 00:36:09.381145+00:00"
"2019-02-22 08:00:00+00:00",63,18,29975,False,"1h",0.28571,"2019-03-06 00:36:09.384125+00:00"
"2019-02-22 09:00:00+00:00",62,20,29976,False,"1h",0.32258,"2019-03-06 00:36:09.387720+00:00"
"2019-02-22 10:00:00+00:00",57,21,29977,False,"1h",0.36842,"2019-03-06 00:36:09.392016+00:00"
"2019-02-22 11:00:00+00:00",61,16,29978,False,"1h",0.26230,"2019-03-06 00:36:09.397169+00:00"
"2019-02-22 12:00:00+00:00",54,16,29979,False,"1h",0.29630,"2019-03-06 00:36:09.400588+00:00"
"2019-02-22 13:00:00+00:00",57,19,29980,False,"1h",0.33333,"2019-03-06 00:36:09.405760+00:00"
"2019-02-22 14:00:00+00:00",59,19,29981,False,"1h",0.32203,"2019-03-06 00:36:09.408747+00:00"
"2019-02-22 15:00:00+00:00",57,19,29982,False,"1h",0.33333,"2019-03-06 00:36:09.411661+00:00"
"2019-02-22 16:00:00+00:00",57,19,29983,False,"1h",0.33333,"2019-03-06 00:36:09.414513+00:00"
"2019-02-22 17:00:00+00:00",61,20,29984,False,"1h",0.32787,"2019-03-06 00:36:09.417194+00:00"
"2019-02-22 18:00:00+00:00",65,20,29985,False,"1h",0.30769,"2019-03-06 00:36:09.419800+00:00"
"2019-02-22 19:00:00+00:00",66,25,29986,False,"1h",0.37879,"2019-03-06 00:36:09.422429+00:00"
"2019-02-22 20:00:00+00:00",66,24,29987,False,"1h",0.36364,"2019-03-06 00:36:09.424861+00:00"
"2019-02-22 21:00:00+00:00",62,29,29988,False,"1h",0.46774,"2019-03-06 00:36:09.428597+00:00"
"2019-02-22 22:00:00+00:00",63,29,29989,False,"1h",0.46032,"2019-03-06 00:36:09.431182+00:00"
"2019-02-22 23:00:00+00:00",65,32,29990,False,"1h",0.49231,"2019-03-06 00:36:09.433904+00:00"
"2019-02-23 00:00:00+00:00",66,36,29991,False,"1h",0.54545,"2019-03-06 00:36:09.436661+00:00"
"2019-02-23 01:00:00+00:00",65,30,29992,False,"1h",0.46154,"2019-03-06 00:36:09.440283+00:00"
"2019-02-23 02:00:00+00:00",63,26,29993,False,"1h",0.41270,"2019-03-06 00:36:09.443281+00:00"
"2019-02-23 03:00:00+00:00",62,29,29994,False,"1h",0.46774,"2019-03-06 00:36:09.446278+00:00"
"2019-02-23 04:00:00+00:00",71,28,29995,False,"1h",0.39437,"2019-03-06 00:36:09.448918+00:00"
"2019-02-23 05:00:00+00:00",74,29,29996,False,"1h",0.39189,"2019-03-06 00:36:09.451200+00:00"
"2019-02-23 06:00:00+00:00",72,33,29997,False,"1h",0.45833,"2019-03-06 00:36:09.454009+00:00"
"2019-02-23 07:00:00+00:00",70,18,29998,False,"1h",0.25714,"2019-03-06 00:36:09.463652+00:00"
"2019-02-23 08:00:00+00:00",64,22,29999,False,"1h",0.34375,"2019-03-06 00:36:09.467868+00:00"
"2019-02-23 09:00:00+00:00",58,20,30000,False,"1h",0.34483,"2019-03-06 00:36:09.470656+00:00"
"2019-02-23 10:00:00+00:00",55,17,30001,False,"1h",0.30909,"2019-03-06 00:36:09.474212+00:00"
"2019-02-23 11:00:00+00:00",57,21,30002,False,"1h",0.36842,"2019-03-06 00:36:09.479450+00:00"
"2019-02-23 12:00:00+00:00",57,17,30003,False,"1h",0.29825,"2019-03-06 00:36:09.485081+00:00"
"2019-02-23 13:00:00+00:00",53,19,30004,False,"1h",0.35849,"2019-03-06 00:36:09.489748+00:00"
"2019-02-23 14:00:00+00:00",50,21,30005,False,"1h",0.42000,"2019-03-06 00:36:09.495868+00:00"
"2019-02-23 15:00:00+00:00",53,17,30006,False,"1h",0.32075,"2019-03-06 00:36:09.500611+00:00"
"2019-02-23 16:00:00+00:00",54,25,30007,False,"1h",0.46296,"2019-03-06 00:36:09.505808+00:00"
"2019-02-23 17:00:00+00:00",73,21,30008,False,"1h",0.28767,"2019-03-06 00:36:09.510351+00:00"
"2019-02-23 18:00:00+00:00",88,29,30009,False,"1h",0.32955,"2019-03-06 00:36:09.513984+00:00"
"2019-02-23 19:00:00+00:00",92,23,30010,False,"1h",0.25000,"2019-03-06 00:36:09.517312+00:00"
"2019-02-23 20:00:00+00:00",99,28,30011,False,"1h",0.28283,"2019-03-06 00:36:09.520013+00:00"
"2019-02-23 21:00:00+00:00",95,33,30012,False,"1h",0.34737,"2019-03-06 00:36:09.523226+00:00"
"2019-02-23 22:00:00+00:00",86,33,30013,False,"1h",0.38372,"2019-03-06 00:36:09.528976+00:00"
"2019-02-23 23:00:00+00:00",82,38,30014,False,"1h",0.46341,"2019-03-06 00:36:09.532235+00:00"
"2019-02-24 00:00:00+00:00",78,38,30015,False,"1h",0.48718,"2019-03-06 00:36:09.535882+00:00"
"2019-02-24 01:00:00+00:00",86,33,30016,False,"1h",0.38372,"2019-03-06 00:36:09.540177+00:00"
"2019-02-24 02:00:00+00:00",91,34,30017,False,"1h",0.37363,"2019-03-06 00:36:09.545790+00:00"
"2019-02-24 03:00:00+00:00",99,35,30018,False,"1h",0.35354,"2019-03-06 00:36:09.549477+00:00"
"2019-02-24 04:00:00+00:00",100,30,30019,False,"1h",0.30000,"2019-03-06 00:36:09.552601+00:00"
"2019-02-24 05:00:00+00:00",94,36,30020,False,"1h",0.38298,"2019-03-06 00:36:09.554863+00:00"
"2019-02-24 06:00:00+00:00",93,32,30021,False,"1h",0.34409,"2019-03-06 00:36:09.561839+00:00"
"2019-02-24 07:00:00+00:00",89,22,30022,False,"1h",0.24719,"2019-03-06 00:36:09.564367+00:00"
"2019-02-24 08:00:00+00:00",81,23,30023,False,"1h",0.28395,"2019-03-06 00:36:09.566993+00:00"
"2019-02-24 09:00:00+00:00",79,24,30024,False,"1h",0.30380,"2019-03-06 00:36:09.569546+00:00"
"2019-02-24 10:00:00+00:00",72,21,30025,False,"1h",0.29167,"2019-03-06 00:36:09.575552+00:00"
"2019-02-24 11:00:00+00:00",71,16,30026,False,"1h",0.22535,"2019-03-06 00:36:09.579292+00:00"
"2019-02-24 12:00:00+00:00",63,19,30027,False,"1h",0.30159,"2019-03-06 00:36:09.582071+00:00"
"2019-02-24 13:00:00+00:00",62,18,30028,False,"1h",0.29032,"2019-03-06 00:36:09.585343+00:00"
"2019-02-24 14:00:00+00:00",92,21,30029,False,"1h",0.22826,"2019-03-06 00:36:09.587846+00:00"
"2019-02-24 15:00:00+00:00",88,20,30030,False,"1h",0.22727,"2019-03-06 00:36:09.590738+00:00"
"2019-02-24 16:00:00+00:00",89,18,30031,False,"1h",0.20225,"2019-03-06 00:36:09.593703+00:00"
"2019-02-24 17:00:00+00:00",82,25,30032,False,"1h",0.30488,"2019-03-06 00:36:09.596036+00:00"
"2019-02-24 18:00:00+00:00",81,20,30033,False,"1h",0.24691,"2019-03-06 00:36:09.598979+00:00"
"2019-02-24 19:00:00+00:00",77,23,30034,False,"1h",0.29870,"2019-03-06 00:36:09.601185+00:00"
"2019-02-24 20:00:00+00:00",77,25,30035,False,"1h",0.32468,"2019-03-06 00:36:09.603558+00:00"
"2019-02-24 21:00:00+00:00",75,26,30036,False,"1h",0.34667,"2019-03-06 00:36:09.606843+00:00"
"2019-02-24 22:00:00+00:00",76,28,30037,False,"1h",0.36842,"2019-03-06 00:36:09.610373+00:00"
"2019-02-24 23:00:00+00:00",72,32,30038,False,"1h",0.44444,"2019-03-06 00:36:09.615095+00:00"
"2019-02-25 00:00:00+00:00",75,39,30039,False,"1h",0.52000,"2019-03-06 00:36:09.617573+00:00"
"2019-02-25 01:00:00+00:00",79,29,30040,False,"1h",0.36709,"2019-03-06 00:36:09.620746+00:00"
"2019-02-25 02:00:00+00:00",75,29,30041,False,"1h",0.38667,"2019-03-06 00:36:09.624127+00:00"
"2019-02-25 03:00:00+00:00",73,25,30042,False,"1h",0.34247,"2019-03-06 00:36:09.632015+00:00"
"2019-02-25 04:00:00+00:00",84,26,30043,False,"1h",0.30952,"2019-03-06 00:36:09.636708+00:00"
"2019-02-25 05:00:00+00:00",85,26,30044,False,"1h",0.30588,"2019-03-06 00:36:09.640049+00:00"
"2019-02-25 06:00:00+00:00",77,25,30045,False,"1h",0.32468,"2019-03-06 00:36:09.644823+00:00"
"2019-02-25 07:00:00+00:00",77,18,30046,False,"1h",0.23377,"2019-03-06 00:36:09.648255+00:00"
"2019-02-25 08:00:00+00:00",67,21,30047,False,"1h",0.31343,"2019-03-06 00:36:09.651483+00:00"
"2019-02-25 09:00:00+00:00",62,15,30048,False,"1h",0.24194,"2019-03-06 00:36:09.654843+00:00"
"2019-02-25 10:00:00+00:00",58,18,30049,False,"1h",0.31034,"2019-03-06 00:36:09.660227+00:00"
"2019-02-25 11:00:00+00:00",64,19,30050,False,"1h",0.29688,"2019-03-06 00:36:09.662844+00:00"
"2019-02-25 12:00:00+00:00",63,17,30051,False,"1h",0.26984,"2019-03-06 00:36:09.666496+00:00"
"2019-02-25 13:00:00+00:00",63,15,30052,False,"1h",0.23810,"2019-03-06 00:36:09.668862+00:00"
"2019-02-25 14:00:00+00:00",67,18,30053,False,"1h",0.26866,"2019-03-06 00:36:09.672821+00:00"
"2019-02-25 15:00:00+00:00",67,18,30054,False,"1h",0.26866,"2019-03-06 00:36:09.677377+00:00"
"2019-02-25 16:00:00+00:00",62,23,30055,False,"1h",0.37097,"2019-03-06 00:36:09.680510+00:00"
"2019-02-25 17:00:00+00:00",70,21,30056,False,"1h",0.30000,"2019-03-06 00:36:09.683479+00:00"
"2019-02-25 18:00:00+00:00",66,22,30057,False,"1h",0.33333,"2019-03-06 00:36:09.685709+00:00"
"2019-02-25 19:00:00+00:00",60,25,30058,False,"1h",0.41667,"2019-03-06 00:36:09.688948+00:00"
"2019-02-25 20:00:00+00:00",73,25,30059,False,"1h",0.34247,"2019-03-06 00:36:09.692042+00:00"
