"id","crypto_traded","currency_quoted","data_source","period_close","period_high","period_interval","period_low","period_open","period_start_timestamp","period_volume","search_trend_id","update_timestamp"
3577,"ETH","USD","Nomics https://api.nomics.com/v1/candles",104.5520700000,104.6891700000,"1h",104.1521800000,104.3928000000,"2019-02-01T06:00:00Z",4821788.0000000000,30477,"2019-03-01 18:58:14.202238+00:00"
3578,"ETH","USD","Nomics https://api.nomics.com/v1/candles",104.0858400000,104.7261600000,"1h",103.9371700000,104.6835600000,"2019-02-01T07:00:00Z",9322111.0000000000,30478,"2019-03-01 18:58:14.206353+00:00"
3579,"ETH","USD","Nomics https://api.nomics.com/v1/candles",106.3798500000,106.5924600000,"1h",105.0133100000,105.1528800000,"2019-02-01T08:00:00Z",8091404.0000000000,30479,"2019-03-01 18:58:14.210685+00:00"
3580,"ETH","USD","Nomics https://api.nomics.com/v1/candles",105.6332500000,106.2575500000,"1h",105.5443100000,105.7716800000,"2019-02-01T09:00:00Z",4058686.0000000000,30480,"2019-03-01 18:58:14.214866+00:00"
3581,"ETH","USD","Nomics https://api.nomics.com/v1/candles",105.4575000000,105.6111100000,"1h",105.0323600000,105.2331300000,"2019-02-01T10:00:00Z",3334805.0000000000,30481,"2019-03-01 18:58:14.218812+00:00"
3582,"ETH","USD","Nomics https://api.nomics.com/v1/candles",106.8751600000,107.8481500000,"1h",106.0989200000,106.1190000000,"2019-02-01T11:00:00Z",12399493.0000000000,30482,"2019-03-01 18:58:14.224246+00:00"
3583,"ETH","USD","Nomics https://api.nomics.com/v1/candles",106.6956600000,107.3929700000,"1h",106.6295700000,106.8016500000,"2019-02-01T12:00:00Z",4351241.0000000000,30483,"2019-03-01 18:58:14.229076+00:00"
3584,"ETH","USD","Nomics https://api.nomics.com/v1/candles",106.9355500000,106.9702600000,"1h",106.4863300000,106.5266300000,"2019-02-01T13:00:00Z",3372107.0000000000,30484,"2019-03-01 18:58:14.233586+00:00"
3585,"ETH","USD","Nomics https://api.nomics.com/v1/candles",106.8297300000,107.0901200000,"1h",106.5163500000,106.8723900000,"2019-02-01T14:00:00Z",3729431.0000000000,30485,"2019-03-01 18:58:14.241370+00:00"
3586,"ETH","USD","Nomics https://api.nomics.com/v1/candles",106.6395000000,107.4761700000,"1h",106.5460100000,106.9397500000,"2019-02-01T15:00:00Z",4114118.0000000000,30486,"2019-03-01 18:58:14.245809+00:00"
3587,"ETH","USD","Nomics https://api.nomics.com/v1/candles",106.0975400000,106.7442800000,"1h",105.8538800000,106.6672800000,"2019-02-01T16:00:00Z",4603815.0000000000,30487,"2019-03-01 18:58:14.249950+00:00"
3588,"ETH","USD","Nomics https://api.nomics.com/v1/candles",106.3451000000,106.5779300000,"1h",106.0189200000,106.0865600000,"2019-02-01T17:00:00Z",3089442.0000000000,30488,"2019-03-01 18:58:14.256022+00:00"
3589,"ETH","USD","Nomics https://api.nomics.com/v1/candles",106.5418400000,106.5947600000,"1h",106.1982000000,106.2909800000,"2019-02-01T18:00:00Z",3001700.0000000000,30489,"2019-03-01 18:58:14.260579+00:00"
3590,"ETH","USD","Nomics https://api.nomics.com/v1/candles",107.0700800000,107.7939000000,"1h",106.9731400000,107.1299400000,"2019-02-01T19:00:00Z",5268806.0000000000,30490,"2019-03-01 18:58:14.264798+00:00"
3591,"ETH","USD","Nomics https://api.nomics.com/v1/candles",106.7276500000,106.9757900000,"1h",106.4126800000,106.4328700000,"2019-02-01T20:00:00Z",3605232.0000000000,30491,"2019-03-01 18:58:14.269022+00:00"
3592,"ETH","USD","Nomics https://api.nomics.com/v1/candles",107.0267600000,107.0833600000,"1h",106.6623200000,106.8744300000,"2019-02-01T21:00:00Z",2761138.0000000000,30492,"2019-03-01 18:58:14.274350+00:00"
3593,"ETH","USD","Nomics https://api.nomics.com/v1/candles",106.8173900000,107.0042800000,"1h",106.7003200000,106.7940600000,"2019-02-01T22:00:00Z",2514701.0000000000,30493,"2019-03-01 18:58:14.278534+00:00"
3594,"ETH","USD","Nomics https://api.nomics.com/v1/candles",106.5309100000,108.0399000000,"1h",106.4642100000,106.8648900000,"2019-02-01T23:00:00Z",7475137.0000000000,30494,"2019-03-01 18:58:14.282956+00:00"
3595,"ETH","USD","Nomics https://api.nomics.com/v1/candles",106.8974900000,107.1544600000,"1h",106.4156000000,106.4660900000,"2019-02-02T00:00:00Z",3893025.0000000000,30495,"2019-03-01 18:58:14.287989+00:00"
3596,"ETH","USD","Nomics https://api.nomics.com/v1/candles",106.4805300000,106.6031900000,"1h",106.3317200000,106.5401500000,"2019-02-02T01:00:00Z",2390745.0000000000,30496,"2019-03-01 18:58:14.292347+00:00"
3597,"ETH","USD","Nomics https://api.nomics.com/v1/candles",106.7932100000,107.1244400000,"1h",106.6796700000,106.8941300000,"2019-02-02T02:00:00Z",2236943.0000000000,30497,"2019-03-01 18:58:14.296500+00:00"
3598,"ETH","USD","Nomics https://api.nomics.com/v1/candles",106.6700800000,106.8412100000,"1h",106.4873400000,106.5432600000,"2019-02-02T03:00:00Z",2747732.0000000000,30498,"2019-03-01 18:58:14.300553+00:00"
3599,"ETH","USD","Nomics https://api.nomics.com/v1/candles",106.6224600000,106.8503500000,"1h",106.4423500000,106.6394900000,"2019-02-02T04:00:00Z",1973067.0000000000,30499,"2019-03-01 18:58:14.304692+00:00"
3600,"ETH","USD","Nomics https://api.nomics.com/v1/candles",106.8723900000,107.0772200000,"1h",106.4968400000,106.9536500000,"2019-02-02T05:00:00Z",3171773.0000000000,30500,"2019-03-01 18:58:14.308902+00:00"
3601,"ETH","USD","Nomics https://api.nomics.com/v1/candles",107.0526900000,107.7549900000,"1h",106.9817800000,107.7148900000,"2019-02-02T06:00:00Z",2750323.0000000000,30501,"2019-03-01 18:58:14.312691+00:00"
3602,"ETH","USD","Nomics https://api.nomics.com/v1/candles",106.7668800000,106.9046800000,"1h",106.5321700000,106.5863400000,"2019-02-02T07:00:00Z",2424480.0000000000,30502,"2019-03-01 18:58:14.316569+00:00"
3603,"ETH","USD","Nomics https://api.nomics.com/v1/candles",106.2268200000,106.2582200000,"1h",105.8444300000,106.1160500000,"2019-02-02T08:00:00Z",2399033.0000000000,30503,"2019-03-01 18:58:14.321049+00:00"
3604,"ETH","USD","Nomics https://api.nomics.com/v1/candles",107.3236600000,107.3436500000,"1h",106.5341900000,106.7006200000,"2019-02-02T09:00:00Z",2566547.0000000000,30504,"2019-03-01 18:58:14.325028+00:00"
3605,"ETH","USD","Nomics https://api.nomics.com/v1/candles",107.3666300000,107.7588100000,"1h",107.2425000000,107.3288000000,"2019-02-02T10:00:00Z",3079594.0000000000,30505,"2019-03-01 18:58:14.329175+00:00"
3606,"ETH","USD","Nomics https://api.nomics.com/v1/candles",107.9747000000,108.4780400000,"1h",107.6317900000,107.6546900000,"2019-02-02T11:00:00Z",4520172.0000000000,30506,"2019-03-01 18:58:14.333689+00:00"
3607,"ETH","USD","Nomics https://api.nomics.com/v1/candles",107.6385700000,107.8517500000,"1h",107.3586600000,107.6806800000,"2019-02-02T12:00:00Z",3178579.0000000000,30507,"2019-03-01 18:58:14.338616+00:00"
3608,"ETH","USD","Nomics https://api.nomics.com/v1/candles",107.2054900000,107.4985200000,"1h",107.1215700000,107.2046800000,"2019-02-02T13:00:00Z",3515786.0000000000,30508,"2019-03-01 18:58:14.342880+00:00"
3609,"ETH","USD","Nomics https://api.nomics.com/v1/candles",107.9094100000,108.0533100000,"1h",107.5656300000,107.9097900000,"2019-02-02T14:00:00Z",2755656.0000000000,30509,"2019-03-01 18:58:14.347797+00:00"
3610,"ETH","USD","Nomics https://api.nomics.com/v1/candles",107.2098700000,107.7901100000,"1h",106.9771600000,107.5930800000,"2019-02-02T15:00:00Z",4468188.0000000000,30510,"2019-03-01 18:58:14.353211+00:00"
3611,"ETH","USD","Nomics https://api.nomics.com/v1/candles",107.4435800000,107.5058500000,"1h",107.1207200000,107.2192300000,"2019-02-02T16:00:00Z",2950125.0000000000,30511,"2019-03-01 18:58:14.357949+00:00"
3612,"ETH","USD","Nomics https://api.nomics.com/v1/candles",107.1942700000,107.3392100000,"1h",107.0084100000,107.2507700000,"2019-02-02T17:00:00Z",3253668.0000000000,30512,"2019-03-01 18:58:14.363714+00:00"
3613,"ETH","USD","Nomics https://api.nomics.com/v1/candles",107.1275200000,107.2130000000,"1h",106.9255900000,107.1144100000,"2019-02-02T18:00:00Z",1921932.0000000000,30513,"2019-03-01 18:58:14.370306+00:00"
3614,"ETH","USD","Nomics https://api.nomics.com/v1/candles",109.1095300000,110.5555400000,"1h",108.5601300000,108.6324400000,"2019-02-02T19:00:00Z",9253272.0000000000,30514,"2019-03-01 18:58:14.375530+00:00"
3615,"ETH","USD","Nomics https://api.nomics.com/v1/candles",107.5766400000,108.0764600000,"1h",107.5007900000,107.9369800000,"2019-02-02T20:00:00Z",1952613.0000000000,30515,"2019-03-01 18:58:14.380238+00:00"
3616,"ETH","USD","Nomics https://api.nomics.com/v1/candles",107.2256800000,107.3252700000,"1h",107.0801200000,107.1258800000,"2019-02-02T21:00:00Z",1266303.0000000000,30516,"2019-03-01 18:58:14.384583+00:00"
4262,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3459.1517500000,3467.8936400000,"1h",3457.5312300000,3467.3600900000,"2019-01-30T19:00:00Z",12148548.0000000000,30442,"2019-03-01 18:58:51.569007+00:00"
4263,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3451.4614400000,3452.2743000000,"1h",3447.7767100000,3451.3325100000,"2019-01-30T20:00:00Z",12463999.0000000000,30443,"2019-03-01 18:58:51.574127+00:00"
4264,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3441.6247700000,3443.3346500000,"1h",3440.7713800000,3443.3346500000,"2019-01-30T21:00:00Z",10376069.0000000000,30444,"2019-03-01 18:58:51.581549+00:00"
4265,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3454.9069800000,3455.8434100000,"1h",3448.0290900000,3448.0290900000,"2019-01-30T22:00:00Z",8981538.0000000000,30445,"2019-03-01 18:58:51.588192+00:00"
4266,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3467.8370900000,3473.8826200000,"1h",3461.0206200000,3473.8826200000,"2019-01-30T23:00:00Z",12965705.0000000000,30446,"2019-03-01 18:58:51.594795+00:00"
4267,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3489.6152700000,3497.0752200000,"1h",3474.6662100000,3475.8507000000,"2019-01-31T00:00:00Z",21933854.0000000000,30447,"2019-03-01 18:58:51.602182+00:00"
4268,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3468.5466700000,3474.4149800000,"1h",3468.5466700000,3474.4149800000,"2019-01-31T01:00:00Z",11049761.0000000000,30448,"2019-03-01 18:58:51.607582+00:00"
4269,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3468.4005500000,3469.3419800000,"1h",3466.3207400000,3467.8925400000,"2019-01-31T02:00:00Z",11128434.0000000000,30449,"2019-03-01 18:58:51.612128+00:00"
4270,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3459.5571900000,3463.7811700000,"1h",3458.3850400000,3462.0950500000,"2019-01-31T03:00:00Z",8085896.0000000000,30450,"2019-03-01 18:58:51.616064+00:00"
4271,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3463.5977200000,3464.3474300000,"1h",3460.0736200000,3464.0287700000,"2019-01-31T04:00:00Z",7746170.0000000000,30451,"2019-03-01 18:58:51.620343+00:00"
4272,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3453.8380200000,3458.6422900000,"1h",3450.8248300000,3455.0144000000,"2019-01-31T05:00:00Z",8738890.0000000000,30452,"2019-03-01 18:58:51.624248+00:00"
4273,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3459.0226800000,3461.4432400000,"1h",3454.4133600000,3454.7343400000,"2019-01-31T06:00:00Z",8621157.0000000000,30453,"2019-03-01 18:58:51.628127+00:00"
4274,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3470.9291400000,3472.3620500000,"1h",3466.3042100000,3469.0662600000,"2019-01-31T07:00:00Z",8312531.0000000000,30454,"2019-03-01 18:58:51.632297+00:00"
4275,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3446.3904100000,3470.3243800000,"1h",3440.3343500000,3470.3243800000,"2019-01-31T08:00:00Z",22095728.0000000000,30455,"2019-03-01 18:58:51.636246+00:00"
4276,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3442.8887400000,3442.8887400000,"1h",3434.4691800000,3440.4013600000,"2019-01-31T09:00:00Z",17397267.0000000000,30456,"2019-03-01 18:58:51.640436+00:00"
4277,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3420.0210700000,3433.3914900000,"1h",3417.5468800000,3428.4534500000,"2019-01-31T10:00:00Z",21857293.0000000000,30457,"2019-03-01 18:58:51.644313+00:00"
4278,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3428.7495900000,3430.3289300000,"1h",3423.8668800000,3425.9495400000,"2019-01-31T11:00:00Z",11799873.0000000000,30458,"2019-03-01 18:58:51.648429+00:00"
4279,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3431.5128900000,3436.0168700000,"1h",3424.7135300000,3428.8710100000,"2019-01-31T12:00:00Z",13438718.0000000000,30459,"2019-03-01 18:58:51.652204+00:00"
4280,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3430.4340800000,3431.0902400000,"1h",3424.2431000000,3425.0128000000,"2019-01-31T13:00:00Z",9008064.0000000000,30460,"2019-03-01 18:58:51.655894+00:00"
4281,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3424.7112300000,3429.3368900000,"1h",3422.2840700000,3429.0807200000,"2019-01-31T14:00:00Z",12722518.0000000000,30461,"2019-03-01 18:58:51.660115+00:00"
4282,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3428.8430100000,3432.9131800000,"1h",3423.9844800000,3425.0467700000,"2019-01-31T15:00:00Z",10900397.0000000000,30462,"2019-03-01 18:58:51.664260+00:00"
4283,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3416.8534600000,3425.8013100000,"1h",3416.8534600000,3422.7301800000,"2019-01-31T16:00:00Z",11530201.0000000000,30463,"2019-03-01 18:58:51.667837+00:00"
4284,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3429.6754600000,3433.0653800000,"1h",3423.7970500000,3427.9359700000,"2019-01-31T17:00:00Z",10583978.0000000000,30464,"2019-03-01 18:58:51.671617+00:00"
4285,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3412.4655000000,3417.0649300000,"1h",3407.9743200000,3416.6139000000,"2019-01-31T18:00:00Z",10267122.0000000000,30465,"2019-03-01 18:58:51.675603+00:00"
4286,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3432.1717300000,3437.8466800000,"1h",3421.1232200000,3422.5468000000,"2019-01-31T19:00:00Z",11507324.0000000000,30466,"2019-03-01 18:58:51.679150+00:00"
4287,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3440.6453800000,3441.7246700000,"1h",3429.1491700000,3432.0567000000,"2019-01-31T20:00:00Z",10710225.0000000000,30467,"2019-03-01 18:58:51.683042+00:00"
4288,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3431.0940700000,3435.3577600000,"1h",3431.0940700000,3434.6921900000,"2019-01-31T21:00:00Z",8659716.0000000000,30468,"2019-03-01 18:58:51.687058+00:00"
4289,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3436.5566400000,3438.4055600000,"1h",3435.0201700000,3435.0201700000,"2019-01-31T22:00:00Z",8022821.0000000000,30469,"2019-03-01 18:58:51.691191+00:00"
4290,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3424.5419700000,3433.1782400000,"1h",3420.0674700000,3432.7688200000,"2019-01-31T23:00:00Z",14536555.0000000000,30470,"2019-03-01 18:58:51.695013+00:00"
4291,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3441.7520800000,3451.5666400000,"1h",3437.1924700000,3443.0601400000,"2019-02-01T00:00:00Z",17102316.0000000000,30471,"2019-03-01 18:58:51.699290+00:00"
4292,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3409.9531300000,3418.1163200000,"1h",3399.6349200000,3417.8801900000,"2019-02-01T01:00:00Z",24926832.0000000000,30472,"2019-03-01 18:58:51.702975+00:00"
4293,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3405.5982100000,3407.3817600000,"1h",3400.1273500000,3407.3817600000,"2019-02-01T02:00:00Z",13403818.0000000000,30473,"2019-03-01 18:58:51.706936+00:00"
4294,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3402.3863900000,3404.3904500000,"1h",3396.5241000000,3400.4917700000,"2019-02-01T03:00:00Z",8125672.0000000000,30474,"2019-03-01 18:58:51.711376+00:00"
4295,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3394.9867100000,3399.3483300000,"1h",3394.9867100000,3398.6694900000,"2019-02-01T04:00:00Z",8031893.0000000000,30475,"2019-03-01 18:58:51.714835+00:00"
4296,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3404.8582600000,3406.3430100000,"1h",3401.3115200000,3402.4788700000,"2019-02-01T05:00:00Z",8286645.0000000000,30476,"2019-03-01 18:58:51.718636+00:00"
4297,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3405.5375100000,3405.5807000000,"1h",3398.6896600000,3405.5807000000,"2019-02-01T06:00:00Z",8732871.0000000000,30477,"2019-03-01 18:58:51.722739+00:00"
4298,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3400.5303300000,3410.4301300000,"1h",3397.4626300000,3410.3746400000,"2019-02-01T07:00:00Z",22036202.0000000000,30478,"2019-03-01 18:58:51.726419+00:00"
4299,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3436.4259400000,3438.4509600000,"1h",3428.0566100000,3432.3253000000,"2019-02-01T08:00:00Z",7523619.0000000000,30479,"2019-03-01 18:58:51.730352+00:00"
4300,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3433.2336400000,3435.8917800000,"1h",3431.0721600000,3435.8917800000,"2019-02-01T09:00:00Z",6309430.0000000000,30480,"2019-03-01 18:58:51.734459+00:00"
4301,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3422.6148100000,3423.9396000000,"1h",3413.6924300000,3416.3234300000,"2019-02-01T10:00:00Z",7066141.0000000000,30481,"2019-03-01 18:58:51.738242+00:00"
4302,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3454.1558200000,3459.9333100000,"1h",3444.3648900000,3444.3807800000,"2019-02-01T11:00:00Z",18150205.0000000000,30482,"2019-03-01 18:58:51.741977+00:00"
4303,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3455.5346200000,3464.4987900000,"1h",3449.4365600000,3450.1399100000,"2019-02-01T12:00:00Z",11091723.0000000000,30483,"2019-03-01 18:58:51.745643+00:00"
4304,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3453.4351400000,3453.7718800000,"1h",3445.7742000000,3446.5629600000,"2019-02-01T13:00:00Z",7693747.0000000000,30484,"2019-03-01 18:58:51.749338+00:00"
4305,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3453.3602900000,3457.0661800000,"1h",3453.3602900000,3455.9510700000,"2019-02-01T14:00:00Z",8454694.0000000000,30485,"2019-03-01 18:58:51.753183+00:00"
4306,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3458.9077800000,3458.9077800000,"1h",3455.5104100000,3456.1924500000,"2019-02-01T15:00:00Z",7775254.0000000000,30486,"2019-03-01 18:58:51.757703+00:00"
4307,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3454.6513200000,3455.4774400000,"1h",3450.8140900000,3455.4774400000,"2019-02-01T16:00:00Z",8071698.0000000000,30487,"2019-03-01 18:58:51.761393+00:00"
4308,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3454.2064600000,3454.4800600000,"1h",3450.7519400000,3451.0742500000,"2019-02-01T17:00:00Z",7504508.0000000000,30488,"2019-03-01 18:58:51.765070+00:00"
4309,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3460.6099900000,3460.8228000000,"1h",3452.8074200000,3453.2065500000,"2019-02-01T18:00:00Z",6957131.0000000000,30489,"2019-03-01 18:58:51.768903+00:00"
4310,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3480.5023500000,3492.5180900000,"1h",3474.3032900000,3475.7796600000,"2019-02-01T19:00:00Z",18226695.0000000000,30490,"2019-03-01 18:58:51.773124+00:00"
4311,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3467.3360100000,3470.3275800000,"1h",3465.7534200000,3466.6169900000,"2019-02-01T20:00:00Z",6990877.0000000000,30491,"2019-03-01 18:58:51.777190+00:00"
4312,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3473.5540800000,3474.2360200000,"1h",3466.9189900000,3472.2749600000,"2019-02-01T21:00:00Z",5969537.0000000000,30492,"2019-03-01 18:58:51.781405+00:00"
4313,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3466.5415500000,3471.8123900000,"1h",3463.2129000000,3470.7691000000,"2019-02-01T22:00:00Z",5352381.0000000000,30493,"2019-03-01 18:58:51.785690+00:00"
4314,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3461.1013600000,3464.6688600000,"1h",3461.1013600000,3464.6688600000,"2019-02-01T23:00:00Z",7505581.0000000000,30494,"2019-03-01 18:58:51.789988+00:00"
4315,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3462.0649200000,3468.1590700000,"1h",3462.0649200000,3468.1590700000,"2019-02-02T00:00:00Z",5337724.0000000000,30495,"2019-03-01 18:58:51.794499+00:00"
4316,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3446.9345400000,3449.4321000000,"1h",3446.1156400000,3448.1659500000,"2019-02-02T01:00:00Z",3679375.0000000000,30496,"2019-03-01 18:58:51.798847+00:00"
4317,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3467.1213000000,3467.1213000000,"1h",3460.4820100000,3460.4820100000,"2019-02-02T02:00:00Z",4215384.0000000000,30497,"2019-03-01 18:58:51.802795+00:00"
4318,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3457.3844600000,3458.9937200000,"1h",3457.3844600000,3458.9937200000,"2019-02-02T03:00:00Z",5034718.0000000000,30498,"2019-03-01 18:58:51.807974+00:00"
4319,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3450.7089600000,3453.9004000000,"1h",3450.7089600000,3453.9004000000,"2019-02-02T04:00:00Z",3696156.0000000000,30499,"2019-03-01 18:58:51.813177+00:00"
4320,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3457.5840300000,3466.4080100000,"1h",3455.1690300000,3466.4080100000,"2019-02-02T05:00:00Z",5760792.0000000000,30500,"2019-03-01 18:58:51.817220+00:00"
4321,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3481.3616200000,3488.9496100000,"1h",3478.3071000000,3488.0648000000,"2019-02-02T06:00:00Z",9698448.0000000000,30501,"2019-03-01 18:58:51.821145+00:00"
4322,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3461.9858700000,3461.9858700000,"1h",3458.0538600000,3458.0538600000,"2019-02-02T07:00:00Z",4481722.0000000000,30502,"2019-03-01 18:58:51.824939+00:00"
4323,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3444.8899100000,3448.5154800000,"1h",3444.8899100000,3448.5154800000,"2019-02-02T08:00:00Z",3671754.0000000000,30503,"2019-03-01 18:58:51.829145+00:00"
4324,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3463.6810900000,3464.3983600000,"1h",3457.2567900000,3458.2382100000,"2019-02-02T09:00:00Z",4741172.0000000000,30504,"2019-03-01 18:58:51.832884+00:00"
4325,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3466.4641700000,3466.4641700000,"1h",3465.9077000000,3466.3492900000,"2019-02-02T10:00:00Z",4468742.0000000000,30505,"2019-03-01 18:58:51.837375+00:00"
4326,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3478.3544500000,3478.9619100000,"1h",3471.1994300000,3471.7982500000,"2019-02-02T11:00:00Z",5620097.0000000000,30506,"2019-03-01 18:58:51.841299+00:00"
4327,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3470.2074000000,3473.2051800000,"1h",3468.9229200000,3473.2051800000,"2019-02-02T12:00:00Z",5490623.0000000000,30507,"2019-03-01 18:58:51.845006+00:00"
4328,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3451.2164300000,3455.0336400000,"1h",3451.2164300000,3455.0336400000,"2019-02-02T13:00:00Z",4868518.0000000000,30508,"2019-03-01 18:58:51.848888+00:00"
4329,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3483.7868600000,3487.2533900000,"1h",3477.5842600000,3485.8785600000,"2019-02-02T14:00:00Z",7630519.0000000000,30509,"2019-03-01 18:58:51.853048+00:00"
4330,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3459.1241000000,3463.2131000000,"1h",3459.0467000000,3463.2131000000,"2019-02-02T15:00:00Z",6214231.0000000000,30510,"2019-03-01 18:58:51.857478+00:00"
4331,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3461.2877700000,3462.1674600000,"1h",3455.9249900000,3461.4477400000,"2019-02-02T16:00:00Z",6322726.0000000000,30511,"2019-03-01 18:58:51.861441+00:00"
4982,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3456.7009200000,3456.9437800000,"1h",3453.1064500000,3453.1064500000,"2019-02-02T17:00:00Z",6113898.0000000000,30512,"2019-03-04 16:49:56.930261+00:00"
4983,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3455.2956100000,3455.2956100000,"1h",3450.1547200000,3453.6030000000,"2019-02-02T18:00:00Z",4129497.0000000000,30513,"2019-03-04 16:49:56.950719+00:00"
4984,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3493.4555400000,3514.7097400000,"1h",3488.5925100000,3489.2254900000,"2019-02-02T19:00:00Z",11748757.0000000000,30514,"2019-03-04 16:49:56.955750+00:00"
4985,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3461.0454900000,3463.9238600000,"1h",3459.8700400000,3461.7330000000,"2019-02-02T20:00:00Z",3865126.0000000000,30515,"2019-03-04 16:49:56.962330+00:00"
4986,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3455.0336700000,3456.9801500000,"1h",3453.6173400000,3455.5704500000,"2019-02-02T21:00:00Z",3046809.0000000000,30516,"2019-03-04 16:49:56.967711+00:00"
5702,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3488.7723000000,3498.9697600000,"1h",3488.1171500000,3496.3655800000,"2019-02-02T22:00:00Z",9938472.0000000000,30517,"2019-03-04 21:28:22.365844+00:00"
5703,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3513.0886500000,3523.9196400000,"1h",3494.3214000000,3494.3214000000,"2019-02-02T23:00:00Z",23632136.0000000000,30518,"2019-03-04 21:28:22.537722+00:00"
5704,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3505.8676200000,3513.4579300000,"1h",3504.0358600000,3513.4579300000,"2019-02-03T00:00:00Z",10367280.0000000000,30519,"2019-03-04 21:28:22.544946+00:00"
5705,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3474.7422800000,3479.7258500000,"1h",3474.7422800000,3479.7258500000,"2019-02-03T01:00:00Z",4723388.0000000000,30520,"2019-03-04 21:28:22.549421+00:00"
5706,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3486.8670800000,3491.5051500000,"1h",3486.8670800000,3491.5051500000,"2019-02-03T02:00:00Z",5332930.0000000000,30521,"2019-03-04 21:28:22.553439+00:00"
